model,arm,task,lang,press,kept,sample_id,value,origin,match_type
llama31-8b,qa,niah_none,zh,snapkv,0.5,83,8630043,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,zh,snapkv,0.5,83,718384,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,zh,snapkv,0.5,84,206000,DISTRACTOR_NEAR_COPY,levenshtein
llama31-8b,qa,niah_none,zh,snapkv,0.5,84,200000,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,zh,snapkv,0.5,84,100000,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,zh,snapkv,0.5,87,3049499,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,zh,snapkv,0.5,87,5628522,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,zh,snapkv,0.5,88,2151087,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,zh,snapkv,0.5,89,3211291,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,zh,snapkv,0.5,89,1432519,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,zh,snapkv,0.5,89,1249314,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,zh,snapkv,0.5,89,2844258,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,zh,snapkv,0.5,89,143251,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,zh,snapkv,0.5,92,2101965,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,zh,snapkv,0.5,92,3488628,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,zh,snapkv,0.5,92,3117143,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,zh,snapkv,0.5,92,6404139,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,zh,snapkv,0.5,93,8219549,DISTRACTOR_NEAR_COPY,levenshtein
llama31-8b,qa,niah_none,zh,snapkv,0.5,93,9481739,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,zh,snapkv,0.5,93,2919549,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,zh,snapkv,0.5,93,2663938,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,zh,snapkv,0.5,94,6243691,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,zh,snapkv,0.5,94,6243275,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,zh,snapkv,0.5,95,200000,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,zh,snapkv,0.5,95,318297,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,zh,snapkv,0.5,96,9512969,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,zh,snapkv,0.5,98,2167449,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,zh,snapkv,0.5,98,7720045,DISTRACTOR_NEAR_COPY,levenshtein
llama31-8b,qa,niah_none,zh,snapkv,0.5,99,1882629,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,zh,snapkv,0.5,99,2425342,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,zh,snapkv,0.5,99,3610197,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,zh,snapkv,0.5,99,6442241,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,zh,streaming_llm,0.25,48,7217147,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,zh,streaming_llm,0.25,74,7668663,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,12,3109911,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,16,1908841,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,16,2651177,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,16,7897151,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,16,8835373,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,35,2422633,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,35,3846949,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,35,8938746,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,35,5761145,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,36,8971465,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,36,2221854,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,36,1775337,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,36,5107776,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,36,200220,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,pl,none,1.0,38,8425149,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,38,6323376,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,38,9468772,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,38,9910914,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,50,8563202,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,50,5679639,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,50,5091349,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,53,9907391,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,53,8939993,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,53,6767292,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,53,7191135,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,86,1234567,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,pl,none,1.0,86,7216461,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,86,1548888,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,86,4645180,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,86,5693260,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,87,3049499,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,87,4184459,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,87,8628891,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,none,1.0,87,5628522,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,2,5661907,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,2,6647119,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,4,1234567,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,4,2345678,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,4,3456789,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,4,4567890,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,4,5678901,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,4,6789012,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,4,7890123,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,4,8901234,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,4,9012345,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,5,2197935,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,5,5107245,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,7,3342608,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,7,8698256,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,8,9548432,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,9,5476583,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,9,5218028,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,13,7264956,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,13,4374754,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,22,3195773,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,22,5456272,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,22,5004485,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,26,8412769,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,26,3194789,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,27,8210624,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,27,1701771,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,27,3484601,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,35,3846949,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,35,8938746,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,35,5761145,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,39,5652512,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,43,2408404,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,53,9907391,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,53,8939993,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,53,6767292,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,53,7191135,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,54,4231028,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,58,7982241,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,58,2987287,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,58,4786401,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,58,5163953,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,60,8883823,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,65,3698193,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,65,7906258,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,65,2754894,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,68,3657144,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,71,3493017,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,71,8491822,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,71,9125900,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,71,9214801,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,77,5040453,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,78,6068760,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,78,8118722,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,86,5693260,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,86,4645180,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,93,8217547,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,93,9481739,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,98,7724045,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,vi,streaming_llm,0.5,98,1514340,DISTRACTOR_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,0,2867825,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,1,4744854,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,2,2458591,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,3,1499914,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,4,9478454,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,5,4335942,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,6,8536477,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,7,3678638,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,8,3608513,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,9,2556017,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,10,6770619,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,11,8707870,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,12,2322047,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,13,7067228,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,14,2166941,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,15,5855124,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,16,7377459,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,17,7120868,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,18,4514944,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,19,3871230,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,20,8755439,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,21,4684531,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,22,1538552,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,23,2110460,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,24,9375710,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,25,5443951,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,26,5408072,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,27,7700828,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,28,9548432,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,29,1790481,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,30,3684052,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,31,7402509,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,32,5218028,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,33,2921859,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,34,6707197,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,35,3653446,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,36,5418934,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,37,2785277,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,38,7273233,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,39,6438436,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,40,7089806,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,41,5041154,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,42,9153566,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,43,8973915,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,44,9852897,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,45,4374754,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,46,7264956,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,47,5159166,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,48,1352896,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,49,4694634,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,50,1987737,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,51,6543670,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,52,9143903,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,53,8930103,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,55,8231838,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,56,8835373,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,57,7754864,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,58,4214348,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,59,8077999,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,60,5191056,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,61,2642635,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,62,4965789,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,63,9075854,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,64,3762152,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,65,5449368,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,66,9164991,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,67,4652414,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,68,6261415,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,69,8999183,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,70,9519948,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,71,2140194,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,72,5130808,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,73,2375453,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,74,4426900,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,75,7640184,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,76,6304573,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,77,2677407,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,78,5449324,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,79,5098412,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,80,8351517,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,81,9874152,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,82,2737893,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,83,2795765,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,84,5727085,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,85,6752576,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,86,9196204,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,87,8106422,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,88,6596150,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,89,8412769,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,90,1162230,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,91,3500715,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,92,3484601,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,93,6171716,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,94,4524499,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,96,3726327,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,97,4009172,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,98,5163555,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,none,1.0,99,2813543,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,0,2867825,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,1,4744854,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,2,2458591,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,3,1499914,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,4,9478454,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,5,4335942,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,6,8536477,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,7,3678638,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,8,3608513,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,9,2556017,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,11,8707870,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,12,2322047,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,13,7067228,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,14,2166941,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,15,5855124,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,16,7377459,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,17,7120868,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,18,4514944,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,19,3871230,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,20,8755439,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,21,4684531,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,22,1538552,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,23,2110460,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,24,9375710,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,25,5443951,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,26,5408072,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,27,7700828,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,28,9548432,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,29,1790481,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,30,3684052,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,32,5218028,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,33,2921859,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,34,6707197,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,35,3653446,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,36,5418934,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,37,2785277,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,38,7273233,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,39,6438436,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,40,7089806,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,41,5041154,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,42,9153566,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,43,8973915,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,44,9852897,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,45,4374754,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,46,7264956,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,47,5159166,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,48,1352896,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,49,4694634,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,50,1987737,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,51,6543670,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,52,9143903,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,53,8930103,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,54,4194548,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,55,8231838,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,56,8835373,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,57,7754864,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,58,4214348,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,59,8077999,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,60,5191056,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,61,2642635,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,62,4965789,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,63,9075854,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,64,3762152,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,65,5449368,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,66,9164991,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,67,4652414,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,68,6261415,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,69,8999183,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,70,9519948,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,71,2140194,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,72,5130808,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,73,2375453,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,74,4426900,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,75,7640184,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,76,6304573,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,77,2677407,TARGET_EXACT,exact
llama31-8b,qa,niah_single,ja,none,1.0,78,5449324,TARGET_EXACT,exact
